X,Y,OBJECTID,Name_e,Nom_f,Noms_Alt_Names,Description,min_scale_echelle,max_scale_echelle,CONCISCODE
-117.323904228886,52.3225064116324,932818,Stanley Falls,Stanley Falls,,Falls,,,Falls//Chute
-117.891715562473,52.7542063963206,932819,Improvement District No. 12,Improvement District No. 12,,Other municipal/district area - miscellaneous,,,Other municipal/district area - miscellaneous//Autre zone municipale / de district - divers
-117.40695974851,52.2752841864121,932820,Mount Engelhard,Mount Engelhard,,Mountain,,,Mountain//Mont
-117.241404126483,52.2450064185821,932821,Wilcox Peak,Wilcox Peak,,Mountain,,,Mountain//Mont
-117.503071567916,52.8861734811952,932822,Climax Creek,Climax Creek,,River,,,River//Cours d'eau
-117.397237504587,52.3116731268552,932823,Mushroom Peak,Mushroom Peak,,Mountain,,,Mountain//Mont
-117.502793199295,52.3575064584882,932824,Thorington Tower,Thorington Tower,,Mountain,,,Mountain//Mont
-117.835293428954,52.9852841743932,932825,Mount Merlin,Mount Merlin,,Mountain,,,Mountain//Mont
-117.674459930469,52.7363953027564,932826,Mona Lake,Mona Lake,,Lake,,,Lake//Lac
-116.925615290312,52.5128065016401,932827,Valley Head Mountain,Valley Head Mountain,,Mountain,,,Mountain//Mont
-117.350570989488,52.529173143121,932828,Mount Henry MacLeod,Mount Henry MacLeod,,Mountain,,,Mountain//Mont
-117.236126353716,52.1738953541762,932829,Mount Andromeda,Mount Andromeda,,Mountain,,,Mountain//Mont
-117.275015263132,52.3486175558849,932830,Sunwapta Peak,Sunwapta Peak,,Mountain,,,Mountain//Mont
-116.945848595489,52.4747286997577,932831,Arête Mountain,Arête Mountain,,Mountain,,,Mountain//Mont
-117.641682228681,52.7169508775945,932832,Moose Lake,Moose Lake,,Lake,,,Lake//Lac
-117.795571178333,52.7830619503113,932833,Maligne Range,Maligne Range,,Mountain,,,Mountain//Mont
-117.893626655636,52.8288952816278,932834,Centre Mountain,Centre Mountain,,Mountain,,,Mountain//Mont
-117.966915612079,52.8594063923283,932835,Signal Mountain,Signal Mountain,,Mountain,,,Mountain//Mont
-117.837515598372,52.8802841478237,932836,Excelsior Creek,Excelsior Creek,,River,,,River//Cours d'eau
-117.843071268492,53.0436175238495,932837,Merlin Creek,Merlin Creek,,River,,,River//Cours d'eau
-117.939459999883,52.8416730633512,932838,Mount Tekarra,Mount Tekarra,,Mountain,,,Mountain//Mont
-117.766715516111,52.7000064099421,932839,Evelyn Pass,Evelyn Pass,,Valley,,,Valley//Vallée
-117.393071108549,52.8041731640661,932840,Restless River,Restless River,,River,,,River//Cours d'eau
-116.9875152754,52.3930620473878,932841,North-West Brazeau River,North-West Brazeau River,,River,,,River//Cours d'eau
-117.701126531447,52.4461174830396,932842,Dragon Peak,Dragon Peak,,Mountain,,,Mountain//Mont
-117.44890438335,52.7616731338422,932843,Helmet Creek,Helmet Creek,,River,,,River//Cours d'eau
-117.250015342375,52.433339749988,932844,Le Grand Brazeau,Le Grand Brazeau,,Mountain,,,Mountain//Mont
-117.817237720502,52.7505619595169,932845,Antler Lakes,Antler Lakes,,Lake,,,Lake//Lac
-117.054737468938,52.3536175548544,932846,Marble Mountain,Marble Mountain,,Mountain,,,Mountain//Mont
-117.449737539377,52.2294508374247,932847,Twins Tower,Twins Tower,,Mountain,,,Mountain//Mont
-117.25834859697,52.2333396361725,932848,Narrow Canyon,Narrow Canyon,,Valley,,,Valley//Vallée
-117.054459668208,52.2933397660448,932849,Cline Creek,Cline Creek,,River,,,River//Cours d'eau
-117.475015325375,52.3911175593449,932850,Mount Weiss,Mount Weiss,,Mountain,,,Mountain//Mont
-116.887237487381,52.5558398069792,932851,Isaac Creek,Isaac Creek,,River,,,River//Cours d'eau
-117.489182205227,52.7730620408803,932852,Helmet Mountain,Helmet Mountain,,Mountain,,,Mountain//Mont
-117.353348543741,52.1358397436424,932853,The Trench,The Trench,,Valley,,,Valley//Vallée
-117.847793372783,52.7769508700838,932854,Curator Mountain,Curator Mountain,,Mountain,,,Mountain//Mont
-117.663070963754,52.3291730854811,932855,Mount Quincy,Mount Quincy,,Mountain,,,Mountain//Mont
-118.011126737711,52.9202841627752,932856,Maligne Canyon,Maligne Canyon,,Valley,,,Valley//Vallée
-117.741126616985,52.5827841649691,932857,Moberly Bend,Moberly Bend,,River,,,River//Cours d'eau
-117.236959907794,52.8511176274517,932858,Mount MacKenzie,Mount MacKenzie,,Mountain,,,Mountain//Mont
-118.100015680562,52.9833063800271,932859,Parc national du Canada Jasper,Parc national du Canada Jasper,,Conservation area,,,Conservation area//Zone de préservation
-117.84584885356,52.758895322533,932860,Antler Mountain,Antler Mountain,,Mountain,,,Mountain//Mont
-117.245570866137,52.2636175972313,932861,Wilcox Pass,Wilcox Pass,,Valley,,,Valley//Vallée
-117.41112651378,52.5994508877629,932862,Warren Creek,Warren Creek,,River,,,River//Cours d'eau
-117.761682251816,52.8913952924494,932863,Summit Lakes,Summit Lakes,,Lake,,,Lake//Lac
-117.010293123013,52.4586175834928,932864,Aztec Lake,Aztec Lake,,Lake,,,Lake//Lac
-117.841715574645,52.822206406654,932865,The Watchtower,The Watchtower,,Mountain,,,Mountain//Mont
-117.352237466519,52.2402842082065,932866,Stutfield Glacier,Stutfield Glacier,,Glacier,,,Glacier//Glacier
-117.459182068843,52.3697286151148,932867,Gong Peak,Gong Peak,,Mountain,,,Mountain//Mont
-117.440570899932,52.147506415563,932868,Mount Columbia,Mount Columbia,,Mountain,,,Mountain//Mont
-117.721959971148,52.8477841741433,932869,Beaver Creek,Beaver Creek,,River,,,River//Cours d'eau
-117.420848659819,52.3105620246784,932870,Diadem Peak,Diadem Peak,,Mountain,,,Mountain//Mont
-117.808626598757,52.5783397416875,932871,Fryatt Creek,Fryatt Creek,,River,,,River//Cours d'eau
-117.396404372178,52.9119508653733,932872,Prospect Mountain,Prospect Mountain,,Mountain,,,Mountain//Mont
-118.060293467477,52.8630619117861,932873,Tekarra Creek,Tekarra Creek,,River,,,River//Cours d'eau
-117.354737552345,52.5511175477576,932874,Mount Brazeau,Mount Brazeau,,Mountain,,,Mountain//Mont
-118.033348937823,52.9336175053382,932875,Maligne River,Maligne River,,River,,,River//Cours d'eau
-117.491959842947,52.6430619842286,932876,Spirit Island,Spirit Island,,Island,,,Island//Île
-117.545570939376,52.1516730516172,932877,Ontario Glacier,Ontario Glacier,,Glacier,,,Glacier//Glacier
-117.360848812127,52.8294508988397,932878,Deception Creek,Deception Creek,,River,,,River//Cours d'eau
-117.43418197952,52.2236175427431,932879,North Twin,North Twin,,Mountain,,,Mountain//Mont
-117.686126551665,52.5277842162456,932880,Sunwapta River,Sunwapta River,,River,,,River//Cours d'eau
-118.100015685805,52.9833397036446,932881,Jasper National Park of Canada,Jasper National Park of Canada,,Conservation area,,,Conservation area//Zone de préservation
-117.243626323149,52.1986175269942,932882,Athabasca Glacier,Athabasca Glacier,,Glacier,,,Glacier//Glacier
-117.732515359504,52.2463952457711,932883,Listening Mountain,Listening Mountain,,Mountain,,,Mountain//Mont
-117.640848677811,52.2763952629618,932884,Dais Mountain,Dais Mountain,,Mountain,,,Mountain//Mont
-117.54168202295,52.2827842086087,932885,Warwick Creek,Warwick Creek,,River,,,River//Cours d'eau
-117.527793167012,52.4044508986823,932886,Mount Adam Joachim,Mount Adam Joachim,,Mountain,,,Mountain//Mont
-117.613626569185,52.7038953121494,932887,Frog Rocks,Frog Rocks,,Shoal,,,Shoal//Haut-fond
-117.796960052488,53.0244508878211,932888,Dromore Creek,Dromore Creek,,River,,,River//Cours d'eau
-117.43473753159,52.2038953423171,932889,South Twin,South Twin,,Mountain,,,Mountain//Mont
-118.058904401273,52.5730619617927,932890,Divergence Creek,Divergence Creek,,River,,,River//Cours d'eau
-117.503626460027,52.403339791978,932891,Mount Mitchell,Mount Mitchell,,Mountain,,,Mountain//Mont
-117.87168228815,52.7300064189971,932892,Lower Colefair Lake,Lower Colefair Lake,,Lake,,,Lake//Lac
-117.813348675621,52.222784169049,932893,Apex Mountain,Apex Mountain,,Mountain,,,Mountain//Mont
-117.434459677557,52.2236175426185,932894,The Twins,The Twins,,Mountain,,,Mountain//Mont
-117.511126571455,52.6113953174749,932895,Mount Charlton,Mount Charlton,,Mountain,,,Mountain//Mont
-117.533737443214,52.6643394419917,932896,Maligne Lake,Maligne Lake,,Lake,,,Lake//Lac
-117.450015565706,52.9913953793308,932897,Harlequin Creek,Harlequin Creek,,River,,,River//Cours d'eau
-116.931404212082,52.6744509451319,932898,Saracen Head,Saracen Head,,Mountain,,,Mountain//Mont
-117.857793412805,53.0541731052508,932899,Nashan Creek,Nashan Creek,,River,,,River//Cours d'eau
-117.905293418216,52.8116730609608,932900,Amber Mountain,Amber Mountain,,Mountain,,,Mountain//Mont
-117.29584854853,52.2619508546865,932901,Tangle Creek,Tangle Creek,,River,,,River//Cours d'eau
-117.13501536659,52.7241731272987,932902,Southesk Pass,Southesk Pass,,Valley,,,Valley//Vallée
-117.410015492553,52.8994509305576,932903,Blackface Mountain,Blackface Mountain,,Mountain,,,Mountain//Mont
-117.17168193592,52.2394509066243,932904,Nigel Peak,Nigel Peak,,Mountain,,,Mountain//Mont
-117.805015561493,52.7608397676275,932905,The Snowbowl,The Snowbowl,,Valley,,,Valley//Vallée
-117.290015435083,52.8472286738988,932906,Cardinal Pass,Cardinal Pass,,Valley,,,Valley//Vallée
-117.320848566138,52.2161175072966,932907,Mount Kitchener,Mount Kitchener,,Mountain,,,Mountain//Mont
-117.215848605302,52.4405620166523,932908,Poboktan Mountain,Poboktan Mountain,,Mountain,,,Mountain//Mont
-117.789182260791,52.8638952741216,932909,Watchtower Creek,Watchtower Creek,,River,,,River//Cours d'eau
-117.065570847808,52.4100064812049,932910,Brazeau Lake,Brazeau Lake,,Lake,,,Lake//Lac
-118.049182372052,52.9852841486692,932911,Garonne Creek,Garonne Creek,,River,,,River//Cours d'eau
-117.817237635118,52.4897286032821,932912,Catacombs Creek,Catacombs Creek,,River,,,River//Cours d'eau
-117.376404267857,52.5152842425886,932913,Coronet Mountain,Coronet Mountain,,Mountain,,,Mountain//Mont
-117.862515591804,52.7341730695266,932914,Upper Colefair Lake,Upper Colefair Lake,,Lake,,,Lake//Lac
-117.566682323872,53.0666731624066,932915,Nikanassin Range,Nikanassin Range,,Mountain,,,Mountain//Mont
-117.315570919099,52.2769508493912,932916,Stutfield Creek,Stutfield Creek,,River,,,River//Cours d'eau
-117.545570988727,52.3044508474514,932917,Lynx Creek,Lynx Creek,,River,,,River//Cours d'eau
-117.376959822506,52.5219508675938,932918,Coronet Glacier,Coronet Glacier,,Glacier,,,Glacier//Glacier
-117.456011955535,52.5592431094983,932919,Mount Mary Vaux,Mount Mary Vaux,,Mountain,,,Mountain//Mont
-117.453071030862,52.4980620138422,932920,Maligne Pass,Maligne Pass,,Valley,,,Valley//Vallée
-117.316959693294,52.1880620241417,932921,Snow Dome,Snow Dome,,Mountain,,,Mountain//Mont
-117.341915466369,52.7967064660005,932922,Mount Balcarres,Mount Balcarres,,Mountain,,,Mountain//Mont
-117.724737740259,52.8675064524527,932923,Beaver Lake,Beaver Lake,,Lake,,,Lake//Lac
-117.851404535681,52.9761175506003,932924,Merlin Pass,Merlin Pass,,Valley,,,Valley//Vallée
-117.911126686606,52.7086174778988,932925,16 1/2 Mile Lake,16 1/2 Mile Lake,,Lake,,,Lake//Lac
-117.522515573859,52.8805620464128,932926,Beatty Creek,Beatty Creek,,River,,,River//Cours d'eau
-117.510571035999,52.68028425578,932927,Samson Peak,Samson Peak,,Mountain,,,Mountain//Mont
-117.752793252664,52.4297285927814,932928,Catacombs Mountain,Catacombs Mountain,,Mountain,,,Mountain//Mont
-117.616682207527,52.7500064313141,932929,Queen Elizabeth Ranges,Queen Elizabeth Ranges,,Mountain,,,Mountain//Mont
-117.631404264277,52.2327842153462,932930,Sundial Mountain,Sundial Mountain,,Mountain,,,Mountain//Mont
-117.669459815673,52.5591731067897,932931,Osprey Lake,Osprey Lake,,Lake,,,Lake//Lac
-117.956404469426,52.6611174757295,932932,Moab Lake,Moab Lake,,Lake,,,Lake//Lac
-117.863904492872,52.7925064242985,932933,Curator Lake,Curator Lake,,Lake,,,Lake//Lac
-117.43807095364,52.2738952963449,932934,Little Alberta,Little Alberta,,Mountain,,,Mountain//Mont
-117.433070994819,52.5963953247267,932935,Coronet Creek,Coronet Creek,,River,,,River//Cours d'eau
-117.23557081369,52.2141730830894,932936,Sunwapta Lake,Sunwapta Lake,,Lake,,,Lake//Lac
-117.758348794578,52.7363952918468,932937,Little Shovel Pass,Little Shovel Pass,,Valley,,,Valley//Vallée
-117.83334884212,52.7833397213643,932938,Shovel Pass,Shovel Pass,,Valley,,,Valley//Vallée
-117.347237528477,52.3547286309821,932939,Grizzly Creek,Grizzly Creek,,River,,,River//Cours d'eau
-117.521682249667,52.8975064887915,932940,Alpland Creek,Alpland Creek,,River,,,River//Cours d'eau
-117.576404271319,52.4036175587757,932941,Mount Confederation,Mount Confederation,,Mountain,,,Mountain//Mont
-117.883348794119,52.664450794411,932942,Athabasca Falls,Athabasca Falls,,Falls,,,Falls//Chute
-118.155848796044,52.4319507588991,932943,Mount Kane,Mount Kane,,Mountain,,,Mountain//Mont
-118.326404525463,52.5961174396889,932944,Elephas Mountain,Elephas Mountain,,Mountain,,,Mountain//Mont
-118.325848923938,52.7044507782765,932945,Drawbridge Peak,Drawbridge Peak,,Mountain,,,Mountain//Mont
-118.345015659106,52.7097285244569,932946,Bastion Peak,Bastion Peak,,Mountain,,,Mountain//Mont
-118.328348921025,52.7377840988003,932947,Tonquin Hill,Tonquin Hill,,Mountain,,,Mountain//Mont
-118.404182365597,52.7652841098074,932948,Vista Peak,Vista Peak,,Mountain,,,Mountain//Mont
-118.566682393355,52.8833396804997,932949,Tête Roche,Tête Roche,,Mountain,,,Mountain//Mont
-118.176959868701,52.3927841276397,932950,McGillivray Ridge,McGillivray Ridge,,Mountain,,,Mountain//Mont
-118.055848821728,52.448339651074,932951,Mount Scott,Mount Scott,,Mountain,,,Mountain//Mont
-118.306126713137,52.6950063078398,932952,The Ramparts,The Ramparts,,Cliff,,,Cliff//Escarpement
-118.666682502296,53.016672960358,932953,Miette Pass,Miette Pass,,Valley,,,Valley//Vallée
-118.340015601273,52.724450756989,932954,Moat Pass,Moat Pass,,Valley,,,Valley//Vallée
-118.238626647674,52.4258396712593,932955,Canoe Pass,Canoe Pass,,Valley,,,Valley//Vallée
-118.298071186268,52.6550063561446,932956,Bennington Peak,Bennington Peak,,Mountain,,,Mountain//Mont
-118.615315745132,52.8811063148655,932957,Leather Peak,Leather Peak,,Mountain,,,Mountain//Mont
-118.621404679858,52.9136174616856,932958,Mount O'Beirne,Mount O'Beirne,,Mountain,,,Mountain//Mont
-118.334460042196,52.6072285788966,932959,Mastodon Mountain,Mastodon Mountain,,Mountain,,,Mountain//Mont
-118.339460055472,52.7283397040044,932960,Tonquin Pass,Tonquin Pass,,Valley,,,Valley//Vallée
-118.318348946555,52.6566730057387,932961,Simon Peak,Simon Peak,,Mountain,,,Mountain//Mont
-118.306126698207,52.650839706102,932962,McDonell Peak,McDonell Peak,,Mountain,,,Mountain//Mont
-118.660849110711,52.986395173075,932963,South Pass,South Pass,,Valley,,,Valley//Vallée
-118.159182193632,52.406117474874,932964,Kane Glacier,Kane Glacier,,Glacier,,,Glacier//Glacier
-118.094737666095,52.4055619357539,932965,Mount Hooker,Mount Hooker,,Mountain,,,Mountain//Mont
-118.034459873349,52.438617488841,932966,Mount Oates,Mount Oates,,Mountain,,,Mountain//Mont
-118.355848906738,52.6333396258648,932967,Scarp Mountain,Scarp Mountain,,Mountain,,,Mountain//Mont
-119.033904776448,53.1491729520977,932968,Reef Icefield,Reef Icefield,,Glacier,,,Glacier//Glacier
-119.128627011989,53.1669507112086,932969,Robson Pass,Robson Pass,,Valley,,,Valley//Vallée
-118.890293687147,53.2066730008053,932970,Treadmill Ridge,Treadmill Ridge,,Mountain,,,Mountain//Mont
-118.655293599226,53.0327840704659,932971,North Pass,North Pass,,Valley,,,Valley//Vallée
-118.654460174267,53.0133396472571,932972,Centre Pass,Centre Pass,,Valley,,,Valley//Vallée
-119.430849400432,53.3586173150062,932973,Jackpine Pass,Jackpine Pass,,Valley,,,Valley//Vallée
-119.260293746778,53.1775062773277,932974,Mount Phillips,Mount Phillips,,Mountain,,,Mountain//Mont
-118.862147905886,53.1880556410485,932975,Upright Mountain,Upright Mountain,,Mountain,,,Mountain//Mont
-119.350571614338,53.3300062832974,932976,Bess Pass,Bess Pass,,Valley,,,Valley//Vallée
-119.067238110101,53.1558395838347,932977,Tatei Ridge,Tatei Ridge,,Mountain,,,Mountain//Mont
-118.270571136319,52.5625063537858,932978,Whitecrow Mountain,Whitecrow Mountain,,Mountain,,,Mountain//Mont
-118.059182270375,52.5811174742222,932979,Simon Creek,Simon Creek,,River,,,River//Cours d'eau
-118.229737784564,52.6358397116436,932980,Arrowhead Lake,Arrowhead Lake,,Lake,,,Lake//Lac
-118.113904470912,52.6383397121235,932981,Chevron Mountain,Chevron Mountain,,Mountain,,,Mountain//Mont
-118.085571125441,52.6441730228365,932982,Verdant Pass,Verdant Pass,,Valley,,,Valley//Vallée
-118.298071186268,52.6550063561446,932983,Mount Fraser,Mount Fraser,,Mountain,,,Mountain//Mont
-118.237237754337,52.6627840991071,932984,Eremite Creek,Eremite Creek,,River,,,River//Cours d'eau
-118.05668222811,52.6672286201443,932985,Mount Edith Cavell,Mount Edith Cavell,,Mountain,,,Mountain//Mont
-118.062237757737,52.6766730191817,932986,Angel Glacier,Angel Glacier,,Glacier,,,Glacier//Glacier
-118.142515623398,52.7075063445776,932987,Astoria Pass,Astoria Pass,,Valley,,,Valley//Vallée
-118.208071184898,52.7500063593355,932988,Vertex Peak,Vertex Peak,,Mountain,,,Mountain//Mont
-118.150293376578,52.7566729915815,932989,Peveril Peak,Peveril Peak,,Mountain,,,Mountain//Mont
-118.387515616354,52.7605619199251,932990,Meadow Glacier,Meadow Glacier,,Glacier,,,Glacier//Glacier
-118.169460028855,52.7625063753862,932991,Circus Valley,Circus Valley,,Valley,,,Valley//Vallée
-118.200571230215,52.765284134963,932992,Trident Range,Trident Range,,Mountain,,,Mountain//Mont
-118.123904544749,52.7661174772701,932993,Circus Creek,Circus Creek,,River,,,River//Cours d'eau
-118.2219600145,52.7894508410861,932994,Fortalice Mountain,Fortalice Mountain,,Mountain,,,Mountain//Mont
-118.126682315281,52.790006405215,932995,Marmot Mountain,Marmot Mountain,,Mountain,,,Mountain//Mont
-118.338348968555,52.7958396765737,932996,Curia Mountain,Curia Mountain,,Mountain,,,Mountain//Mont
-118.310571257398,52.8013952054792,932997,Rostrum Hill,Rostrum Hill,,Mountain,,,Mountain//Mont
-118.317515671518,52.81472854991,932998,Roche Noire,Roche Noire,,Mountain,,,Mountain//Mont
-118.010848927436,52.8180619037389,932999,Second Lake,Second Lake,,Lake,,,Lake//Lac
-118.20001563104,52.8633396709407,933000,Conifer Creek,Conifer Creek,,River,,,River//Cours d'eau
-118.249182376736,52.8672286120453,933001,Meadow Creek,Meadow Creek,,River,,,River//Cours d'eau
-118.221126803916,52.8775063378894,933002,Iris Lake,Iris Lake,,Lake,,,Lake//Lac
-118.233626738593,52.8777841128434,933003,Virl Lake,Virl Lake,,Lake,,,Lake//Lac
-118.131404547895,52.8780619012677,933004,Cabin Lake,Cabin Lake,,Lake,,,Lake//Lac
-118.119737860159,52.8830619592387,933005,Mina Lake,Mina Lake,,Lake,,,Lake//Lac
-118.380293473841,52.8852841434747,933006,Derr Creek,Derr Creek,,River,,,River//Cours d'eau
-118.223071242812,52.8900063595983,933007,Minnow Lake,Minnow Lake,,Lake,,,Lake//Lac
-118.33029348918,52.9002841529291,933008,Cutt Lake,Cutt Lake,,Lake,,,Lake//Lac
-118.041682384262,52.9033397263023,933009,Ochre Lake,Ochre Lake,,Lake,,,Lake//Lac
-118.073348974662,52.9194508317453,933010,Katrine Lake,Katrine Lake,,Lake,,,Lake//Lac
-118.251126828702,52.933617478661,933011,Mount Henry,Mount Henry,,Mountain,,,Mountain//Mont
-118.220848963742,52.9361174688055,933012,Mount Kerr,Mount Kerr,,Mountain,,,Mountain//Mont
